payment_id,loan_id,due_date,payment_date,payment_amount,payment_status,penalty_amount
PAY02769,LN3209,2023-10-31,2024-02-06,5109.49,Default,1292.9
PAY02770,LN3209,2023-11-30,2024-05-15,5175.08,Default,643.54
PAY02771,LN3209,2023-12-30,2024-01-13,5215.83,Late,131.43
PAY02772,LN3209,2024-01-29,2024-01-26,5141.54,On-time,0.0
PAY02773,LN3209,2024-02-28,2024-02-26,5237.32,On-time,0.0
PAY02774,LN3209,2024-03-29,2024-03-28,5106.72,On-time,0.0
PAY02775,LN0683,2022-06-16,2022-07-29,3147.97,Late,66.95
PAY02776,LN0683,2022-07-16,2022-10-13,3225.8,Default,651.43
PAY02777,LN0766,2024-05-24,2024-07-26,81731.94,Default,9581.83
PAY02778,LN0766,2024-06-23,2024-06-24,81907.24,On-time,0.0
PAY02779,LN0766,2024-07-23,2024-07-21,82298.37,On-time,0.0
PAY02780,LN0766,2024-08-22,2024-08-19,83871.69,On-time,0.0
PAY02781,LN0766,2024-09-21,2024-09-22,81591.61,On-time,0.0
PAY02782,LN0766,2024-10-21,2024-10-20,82153.96,On-time,0.0
PAY02783,LN0489,2021-02-10,2021-02-09,74274.82,On-time,0.0
PAY02784,LN0489,2021-03-12,2021-04-17,71396.95,Late,5819.98
PAY02785,LN0489,2021-04-11,2021-04-13,73265.52,On-time,0.0
PAY02786,LN0489,2021-05-11,2021-05-13,72506.7,On-time,0.0
PAY02787,LN0489,2021-06-10,2021-06-07,74006.62,On-time,0.0
PAY02788,LN3603,2022-03-01,2022-03-02,19180.59,On-time,0.0
PAY02789,LN2917,2019-09-27,2019-09-26,74350.15,On-time,0.0
PAY02790,LN1537,2020-01-04,2020-04-08,89415.89,Default,9176.69
PAY02791,LN1537,2020-02-03,2020-01-31,91279.12,On-time,0.0
PAY02792,LN1537,2020-03-04,2020-03-02,90271.74,On-time,0.0
PAY02793,LN1537,2020-04-03,2020-04-20,91844.7,Late,6727.48
PAY02794,LN1537,2020-05-03,2020-05-03,92384.19,On-time,0.0
PAY02795,LN2428,2023-08-06,2023-08-15,20555.68,Late,895.56
PAY02796,LN1044,2020-10-15,2020-10-15,42852.95,On-time,0.0
PAY02797,LN3505,2024-04-08,2024-05-03,10536.95,Late,701.63
PAY02798,LN2007,2019-04-15,2019-04-17,43244.74,On-time,0.0
PAY02799,LN2007,2019-05-15,2019-05-16,43845.6,On-time,0.0
PAY02800,LN2007,2019-06-14,2019-07-08,43357.98,Late,1028.14
PAY02801,LN2998,2021-05-29,2021-09-21,4388.14,Default,560.53
PAY02802,LN2657,2022-09-02,2022-09-17,28116.6,Late,2116.44
PAY02803,LN2657,2022-10-02,2022-10-12,28234.13,Late,660.21
PAY02804,LN2657,2022-11-01,2022-11-03,27157.63,On-time,0.0
PAY02805,LN2657,2022-12-01,2022-11-28,27465.04,On-time,0.0
PAY02806,LN2657,2022-12-31,2022-12-28,28001.75,On-time,0.0
PAY02807,LN3772,2022-02-20,2022-02-19,7170.72,On-time,0.0
PAY02808,LN3772,2022-03-22,2022-03-19,7155.92,On-time,0.0
PAY02809,LN3772,2022-04-21,2022-04-20,6951.89,On-time,0.0
PAY02810,LN3772,2022-05-21,2022-06-16,6911.74,Late,527.31
PAY02811,LN3772,2022-06-20,2022-06-19,7132.46,On-time,0.0
PAY02812,LN2395,2023-03-01,2023-03-03,40504.0,On-time,0.0
PAY02813,LN2395,2023-03-31,2023-04-02,41632.03,On-time,0.0
PAY02814,LN3097,2020-12-14,2020-12-12,5822.86,On-time,0.0
PAY02815,LN1299,2022-11-30,2022-11-29,16766.46,On-time,0.0
PAY02816,LN1480,2020-04-12,2020-04-10,13684.69,On-time,0.0
PAY02817,LN1480,2020-05-12,2020-05-10,13345.86,On-time,0.0
PAY02818,LN1480,2020-06-11,2020-06-10,13288.88,On-time,0.0
PAY02819,LN1960,2022-08-04,2022-08-03,4602.61,On-time,0.0
PAY02820,LN1960,2022-09-03,2022-09-01,4522.89,On-time,0.0
PAY02821,LN1960,2022-10-03,2022-10-04,4623.62,On-time,0.0
PAY02822,LN1960,2022-11-02,2022-11-03,4493.47,On-time,0.0
PAY02823,LN1960,2022-12-02,2022-12-03,4480.08,On-time,0.0
PAY02824,LN0545,2021-11-29,2021-11-26,8536.69,On-time,0.0
PAY02825,LN1156,2022-07-11,2022-07-10,3438.91,On-time,0.0
PAY02826,LN3931,2023-07-20,2023-07-19,38088.82,On-time,0.0
PAY02827,LN3931,2023-08-19,2023-08-17,38648.95,On-time,0.0
PAY02828,LN3931,2023-09-18,2023-09-16,38413.35,On-time,0.0
PAY02829,LN3931,2023-10-18,2023-10-20,38346.98,On-time,0.0
PAY02830,LN1952,2023-07-07,2023-09-05,131381.74,Default,23838.98
PAY02831,LN1952,2023-08-06,2023-11-29,127684.88,Default,24683.6
PAY02832,LN1952,2023-09-05,2023-09-05,130132.95,On-time,0.0
PAY02833,LN1952,2023-10-05,2023-10-07,129801.39,On-time,0.0
PAY02834,LN1952,2023-11-04,2023-11-06,129734.42,On-time,0.0
PAY02835,LN1952,2023-12-04,2023-12-02,130513.19,On-time,0.0
PAY02836,LN0731,2024-04-02,2024-04-02,4460.05,On-time,0.0
PAY02837,LN1104,2020-02-23,2020-07-13,107142.3,Default,23140.08
PAY02838,LN1770,2023-09-25,2023-09-23,8559.73,On-time,0.0
PAY02839,LN3999,2019-04-08,2019-04-10,45912.52,On-time,0.0
PAY02840,LN3999,2019-05-08,2019-05-06,47514.23,On-time,0.0
PAY02841,LN3999,2019-06-07,2019-06-09,47491.75,On-time,0.0
PAY02842,LN3999,2019-07-07,2019-07-09,46155.4,On-time,0.0
PAY02843,LN3999,2019-08-06,2019-08-14,47979.87,Late,3429.17
PAY02844,LN3999,2019-09-05,2019-09-05,46332.03,On-time,0.0
PAY02845,LN0721,2020-06-17,2020-06-14,27505.31,On-time,0.0
PAY02846,LN0721,2020-07-17,2020-07-17,27896.64,On-time,0.0
PAY02847,LN0721,2020-08-16,2020-08-13,28410.46,On-time,0.0
PAY02848,LN0721,2020-09-15,2020-09-14,28640.87,On-time,0.0
PAY02849,LN0721,2020-10-15,2020-10-16,27870.48,On-time,0.0
PAY02850,LN0721,2020-11-14,2020-11-12,27586.3,On-time,0.0
PAY02851,LN2296,2024-02-23,2024-02-21,18881.96,On-time,0.0
PAY02852,LN3443,2019-10-06,2019-10-05,108967.9,On-time,0.0
PAY02853,LN3443,2019-11-05,2019-11-03,104988.21,On-time,0.0
PAY02854,LN2077,2024-01-29,2024-01-31,2611.93,On-time,0.0
PAY02855,LN2077,2024-02-28,2024-03-30,2555.16,Late,141.09
PAY02856,LN2077,2024-03-29,2024-04-06,2634.4,Late,152.27
PAY02857,LN2077,2024-04-28,2024-04-26,2578.97,On-time,0.0
PAY02858,LN2077,2024-05-28,2024-05-30,2551.47,On-time,0.0
PAY02859,LN2077,2024-06-27,2024-06-24,2595.87,On-time,0.0
PAY02860,LN0492,2020-06-22,2020-06-22,63429.7,On-time,0.0
PAY02861,LN0492,2020-07-22,2020-07-19,63702.08,On-time,0.0
PAY02862,LN1739,2020-07-17,2020-07-16,38772.39,On-time,0.0
PAY02863,LN1739,2020-08-16,2020-08-13,39772.6,On-time,0.0
PAY02864,LN1739,2020-09-15,2020-10-13,39994.62,Late,846.5
PAY02865,LN1739,2020-10-15,2020-10-16,39174.01,On-time,0.0
PAY02866,LN3300,2019-09-13,2019-10-17,5681.91,Late,82.04
PAY02867,LN2021,2020-10-23,2020-10-23,7474.06,On-time,0.0
PAY02868,LN2021,2020-11-22,2020-12-23,7693.7,Late,409.24
PAY02869,LN2021,2020-12-22,2021-05-15,7538.49,Default,1598.46
PAY02870,LN2142,2022-06-04,2022-06-11,75608.63,Late,4598.26
PAY02871,LN0726,2024-09-17,2024-12-23,10796.61,Default,2649.41
PAY02872,LN0726,2024-10-17,2024-10-14,10479.65,On-time,0.0
PAY02873,LN0726,2024-11-16,2024-11-15,10782.04,On-time,0.0
PAY02874,LN0726,2024-12-16,2025-05-19,10445.45,Default,1869.83
PAY02875,LN3374,2024-05-02,2024-04-29,25029.29,On-time,0.0
PAY02876,LN3374,2024-06-01,2024-05-29,26061.49,On-time,0.0
PAY02877,LN3374,2024-07-01,2024-07-03,25075.94,On-time,0.0
PAY02878,LN3374,2024-07-31,2024-07-29,25882.51,On-time,0.0
PAY02879,LN2698,2024-09-13,2024-09-12,4031.11,On-time,0.0
PAY02880,LN3398,2022-02-01,2022-01-29,73351.06,On-time,0.0
PAY02881,LN3398,2022-03-03,2022-02-28,74952.41,On-time,0.0
PAY02882,LN3398,2022-04-02,2022-03-30,75605.44,On-time,0.0
PAY02883,LN2114,2019-12-09,2020-02-16,33859.81,Default,3791.77
PAY02884,LN2114,2020-01-08,2020-01-10,35475.56,On-time,0.0
PAY02885,LN2114,2020-02-07,2020-07-18,35158.71,Default,5301.97
PAY02886,LN2114,2020-03-08,2020-04-05,34684.46,Late,2123.4
PAY02887,LN2114,2020-04-07,2020-04-04,34464.08,On-time,0.0
PAY02888,LN2114,2020-05-07,2020-08-30,35200.53,Default,5808.07
PAY02889,LN3314,2021-02-14,2021-02-13,9747.99,On-time,0.0
PAY02890,LN3314,2021-03-16,2021-03-15,10158.17,On-time,0.0
PAY02891,LN1423,2020-10-06,2020-10-12,2045.15,Late,104.09
PAY02892,LN2287,2020-09-12,2020-09-12,12732.2,On-time,0.0
PAY02893,LN2287,2020-10-12,2020-10-09,12648.04,On-time,0.0
PAY02894,LN2287,2020-11-11,2020-11-11,12502.04,On-time,0.0
PAY02895,LN2287,2020-12-11,2020-12-08,12503.72,On-time,0.0
PAY02896,LN2287,2021-01-10,2021-01-10,12540.03,On-time,0.0
PAY02897,LN2287,2021-02-09,2021-02-06,12592.49,On-time,0.0
PAY02898,LN2061,2024-02-08,2024-02-09,14942.68,On-time,0.0
PAY02899,LN2061,2024-03-09,2024-04-08,15449.24,Late,264.68
PAY02900,LN2061,2024-04-08,2024-04-05,15277.49,On-time,0.0
PAY02901,LN2061,2024-05-08,2024-05-08,14938.08,On-time,0.0
PAY02902,LN2376,2024-04-25,2024-04-23,31937.49,On-time,0.0
PAY02903,LN2376,2024-05-25,2024-05-25,32066.05,On-time,0.0
PAY02904,LN2376,2024-06-24,2024-06-22,31976.99,On-time,0.0
PAY02905,LN2376,2024-07-24,2024-07-23,32939.02,On-time,0.0
PAY02906,LN2376,2024-08-23,2024-08-22,32263.71,On-time,0.0
PAY02907,LN1935,2019-11-21,2019-11-19,30224.45,On-time,0.0
PAY02908,LN1935,2019-12-21,2020-04-25,30977.01,Default,5079.49
PAY02909,LN1935,2020-01-20,2020-01-20,30797.64,On-time,0.0
PAY02910,LN1935,2020-02-19,2020-03-09,30388.4,Late,2052.12
PAY02911,LN1935,2020-03-20,2020-03-25,30656.6,Late,2288.79
PAY02912,LN1935,2020-04-19,2020-04-20,30127.66,On-time,0.0
PAY02913,LN3895,2022-06-21,2022-08-02,51721.26,Late,4007.6
PAY02914,LN3895,2022-07-21,2022-07-20,51285.69,On-time,0.0
PAY02915,LN3895,2022-08-20,2023-01-03,50605.55,Default,9746.01
PAY02916,LN2983,2023-10-14,2023-11-27,10418.77,Late,431.28
PAY02917,LN2983,2023-11-13,2023-11-14,10122.61,On-time,0.0
PAY02918,LN2983,2023-12-13,2023-12-15,10148.0,On-time,0.0
PAY02919,LN1654,2019-10-18,2019-10-17,41337.34,On-time,0.0
PAY02920,LN3254,2023-01-20,2023-01-21,81631.14,On-time,0.0
PAY02921,LN3254,2023-02-19,2023-02-17,81377.19,On-time,0.0
PAY02922,LN2837,2023-08-28,2023-08-26,26483.98,On-time,0.0
PAY02923,LN2837,2023-09-27,2023-09-24,26283.37,On-time,0.0
PAY02924,LN2837,2023-10-27,2023-10-29,26317.07,On-time,0.0
PAY02925,LN3795,2021-12-22,2021-12-24,22249.26,On-time,0.0
PAY02926,LN3795,2022-01-21,2022-01-21,22705.11,On-time,0.0
PAY02927,LN3795,2022-02-20,2022-02-21,21833.14,On-time,0.0
PAY02928,LN0216,2024-10-14,2025-01-24,6141.94,Default,673.16
PAY02929,LN0216,2024-11-13,2024-11-15,5949.98,On-time,0.0
PAY02930,LN0216,2024-12-13,2024-12-11,6158.16,On-time,0.0
PAY02931,LN0216,2025-01-12,2025-02-13,6060.24,Late,271.0
PAY02932,LN0216,2025-02-11,2025-02-13,6026.04,On-time,0.0
PAY02933,LN0206,2019-08-05,2019-08-02,51195.7,On-time,0.0
PAY02934,LN0206,2019-09-04,2020-01-30,51828.34,Default,12322.64
PAY02935,LN0206,2019-10-04,2019-11-17,52834.78,Late,3453.21
PAY02936,LN0206,2019-11-03,2019-11-22,53174.8,Late,1232.69
PAY02937,LN0206,2019-12-03,2019-12-03,52685.19,On-time,0.0
PAY02938,LN0266,2024-03-24,2024-06-15,5655.03,Default,1124.62
PAY02939,LN0266,2024-04-23,2024-04-25,5541.86,On-time,0.0
PAY02940,LN2416,2022-06-13,2022-08-22,8050.21,Default,1319.13
PAY02941,LN1164,2022-07-22,2022-08-16,63066.94,Late,3853.57
PAY02942,LN2020,2020-12-04,2020-12-04,84612.13,On-time,0.0
PAY02943,LN0951,2024-03-08,2024-03-08,7655.51,On-time,0.0
PAY02944,LN0951,2024-04-07,2024-04-04,7665.45,On-time,0.0
PAY02945,LN0951,2024-05-07,2024-05-04,7506.38,On-time,0.0
PAY02946,LN0569,2023-08-06,2023-11-04,21951.93,Default,4222.44
PAY02947,LN0569,2023-09-05,2023-10-10,21669.79,Late,814.67
PAY02948,LN0569,2023-10-05,2023-10-02,21987.07,On-time,0.0
PAY02949,LN3517,2020-06-29,2020-07-17,11448.13,Late,289.86
PAY02950,LN1473,2022-04-12,2022-04-11,33083.29,On-time,0.0
PAY02951,LN1473,2022-05-12,2022-05-12,34102.0,On-time,0.0
PAY02952,LN2446,2019-10-01,2019-09-28,19705.17,On-time,0.0
PAY02953,LN2446,2019-10-31,2019-11-06,18958.1,Late,913.99
PAY02954,LN2446,2019-11-30,2020-05-14,19594.64,Default,4649.5
PAY02955,LN3121,2020-04-14,2020-07-10,30637.99,Default,3257.46
PAY02956,LN3121,2020-05-14,2020-05-22,30584.15,Late,1787.84
PAY02957,LN3121,2020-06-13,2020-06-10,30218.41,On-time,0.0
PAY02958,LN3121,2020-07-13,2020-07-12,31044.04,On-time,0.0
PAY02959,LN0953,2022-05-28,2022-05-27,40292.25,On-time,0.0
PAY02960,LN0953,2022-06-27,2022-06-29,39270.86,On-time,0.0
PAY02961,LN0953,2022-07-27,2022-10-11,39529.88,Default,5552.65
PAY02962,LN1959,2021-06-15,2021-06-14,65501.43,On-time,0.0
PAY02963,LN1959,2021-07-15,2021-07-17,67994.03,On-time,0.0
PAY02964,LN1959,2021-08-14,2021-08-11,66943.41,On-time,0.0
PAY02965,LN2758,2024-11-24,2024-12-06,52050.69,Late,3313.85
PAY02966,LN2758,2024-12-24,2024-12-23,52329.31,On-time,0.0
PAY02967,LN2758,2025-01-23,2025-01-23,52020.78,On-time,0.0
PAY02968,LN2758,2025-02-22,2025-02-19,51350.55,On-time,0.0
PAY02969,LN0706,2021-07-19,2021-07-16,21580.94,On-time,0.0
PAY02970,LN0706,2021-08-18,2021-08-20,21193.52,On-time,0.0
PAY02971,LN0706,2021-09-17,2021-10-22,21453.65,Late,880.24
PAY02972,LN0706,2021-10-17,2022-03-14,21950.91,Default,5425.68
PAY02973,LN0706,2021-11-16,2021-11-16,21460.34,On-time,0.0
PAY02974,LN0706,2021-12-16,2021-12-18,22042.54,On-time,0.0
PAY02975,LN0050,2024-12-12,2024-12-12,10087.92,On-time,0.0
PAY02976,LN0050,2025-01-11,2025-01-09,10363.02,On-time,0.0
PAY02977,LN0050,2025-02-10,2025-02-07,10272.66,On-time,0.0
PAY02978,LN0050,2025-03-12,2025-03-13,10107.96,On-time,0.0
PAY02979,LN3166,2021-03-29,2021-03-30,41956.01,On-time,0.0
PAY02980,LN0345,2022-12-05,2022-12-04,16629.44,On-time,0.0
PAY02981,LN0345,2023-01-04,2023-01-03,16902.17,On-time,0.0
PAY02982,LN0345,2023-02-03,2023-02-02,16877.95,On-time,0.0
PAY02983,LN1772,2022-01-25,2022-01-24,3513.36,On-time,0.0
PAY02984,LN1772,2022-02-24,2022-02-22,3395.27,On-time,0.0
PAY02985,LN1772,2022-03-26,2022-03-26,3399.71,On-time,0.0
PAY02986,LN1772,2022-04-25,2022-04-23,3436.33,On-time,0.0
PAY02987,LN3700,2022-06-29,2022-06-27,11823.0,On-time,0.0
PAY02988,LN3700,2022-07-29,2022-07-31,11804.2,On-time,0.0
PAY02989,LN3700,2022-08-28,2022-08-25,12308.84,On-time,0.0
PAY02990,LN3700,2022-09-27,2022-10-17,12276.0,Late,660.9
PAY02991,LN3700,2022-10-27,2023-01-14,11944.75,Default,2759.51
PAY02992,LN3700,2022-11-26,2023-05-03,12151.48,Default,1953.64
PAY02993,LN0279,2020-08-26,2020-08-27,11026.26,On-time,0.0
PAY02994,LN0279,2020-09-25,2020-09-26,11065.52,On-time,0.0
PAY02995,LN0279,2020-10-25,2020-10-22,11260.83,On-time,0.0
PAY02996,LN0403,2020-12-20,2020-12-21,9271.72,On-time,0.0
PAY02997,LN3564,2023-12-16,2023-12-15,7221.01,On-time,0.0
PAY02998,LN3564,2024-01-15,2024-01-12,7209.38,On-time,0.0
PAY02999,LN3564,2024-02-14,2024-02-13,7379.41,On-time,0.0
PAY03000,LN0101,2020-01-23,2020-01-23,16151.82,On-time,0.0
PAY03001,LN0101,2020-02-22,2020-02-24,15689.19,On-time,0.0
PAY03002,LN2955,2021-12-22,2021-12-22,43803.1,On-time,0.0
PAY03003,LN2955,2022-01-21,2022-01-19,43239.93,On-time,0.0
PAY03004,LN3799,2024-02-06,2024-05-10,60119.45,Default,12926.79
PAY03005,LN3799,2024-03-07,2024-03-05,59918.65,On-time,0.0
PAY03006,LN3799,2024-04-06,2024-09-21,59696.89,Default,7563.43
PAY03007,LN0008,2021-01-18,2021-01-18,58409.93,On-time,0.0
PAY03008,LN2728,2022-08-01,2022-07-30,63142.68,On-time,0.0
PAY03009,LN2728,2022-08-31,2022-09-01,61320.9,On-time,0.0
PAY03010,LN2728,2022-09-30,2022-09-30,63143.89,On-time,0.0
PAY03011,LN2728,2022-10-30,2022-10-31,62126.61,On-time,0.0
PAY03012,LN2728,2022-11-29,2022-12-16,61733.68,Late,3533.46
PAY03013,LN0140,2023-12-30,2024-01-16,18229.38,Late,1277.95
PAY03014,LN0007,2020-05-01,2020-04-29,9531.56,On-time,0.0
PAY03015,LN0893,2022-03-11,2022-03-11,25583.75,On-time,0.0
PAY03016,LN3775,2024-10-30,2024-10-29,19146.07,On-time,0.0
PAY03017,LN3775,2024-11-29,2024-12-01,19674.25,On-time,0.0
PAY03018,LN3775,2024-12-29,2024-12-29,19729.41,On-time,0.0
PAY03019,LN3775,2025-01-28,2025-01-30,19478.67,On-time,0.0
PAY03020,LN3244,2024-07-28,2024-07-25,20419.64,On-time,0.0
PAY03021,LN3244,2024-08-27,2024-08-25,20692.24,On-time,0.0
PAY03022,LN3244,2024-09-26,2024-09-25,20348.57,On-time,0.0
PAY03023,LN3244,2024-10-26,2024-10-23,20436.6,On-time,0.0
PAY03024,LN3244,2024-11-25,2024-11-24,20078.8,On-time,0.0
PAY03025,LN3244,2024-12-25,2024-12-22,20056.98,On-time,0.0
PAY03026,LN1939,2023-07-18,2023-07-16,19273.81,On-time,0.0
PAY03027,LN1939,2023-08-17,2023-08-16,18807.2,On-time,0.0
PAY03028,LN1939,2023-09-16,2023-09-16,19352.82,On-time,0.0
PAY03029,LN1939,2023-10-16,2023-10-15,18722.89,On-time,0.0
PAY03030,LN1939,2023-11-15,2023-11-13,18763.25,On-time,0.0
PAY03031,LN1939,2023-12-15,2023-12-15,19043.94,On-time,0.0
PAY03032,LN2199,2023-07-30,2023-12-03,47042.11,Default,11385.1
PAY03033,LN2199,2023-08-29,2023-09-27,47085.57,Late,3618.23
PAY03034,LN2199,2023-09-28,2023-09-29,47129.7,On-time,0.0
PAY03035,LN3816,2024-06-26,2024-06-28,31624.45,On-time,0.0
PAY03036,LN3816,2024-07-26,2024-07-26,31704.84,On-time,0.0
PAY03037,LN3816,2024-08-25,2024-10-05,32438.8,Late,811.77
PAY03038,LN3816,2024-09-24,2024-11-08,32133.9,Late,2379.68
PAY03039,LN3816,2024-10-24,2024-10-23,32130.78,On-time,0.0
PAY03040,LN3196,2024-06-14,2024-09-11,49317.96,Default,11479.57
PAY03041,LN0249,2022-12-21,2023-01-07,1449.47,Late,91.25
PAY03042,LN0249,2023-01-20,2023-01-20,1466.01,On-time,0.0
PAY03043,LN3977,2021-01-20,2021-04-05,27766.86,Default,7045.07
PAY03044,LN3977,2021-02-19,2021-02-16,27545.84,On-time,0.0
PAY03045,LN3977,2021-03-21,2021-03-20,28745.33,On-time,0.0
PAY03046,LN3738,2021-08-06,2021-08-07,108591.01,On-time,0.0
PAY03047,LN3738,2021-09-05,2021-09-02,106619.37,On-time,0.0
PAY03048,LN1761,2021-12-07,2021-12-04,63837.52,On-time,0.0
PAY03049,LN1761,2022-01-06,2022-01-07,64860.42,On-time,0.0
PAY03050,LN1761,2022-02-05,2022-02-12,64563.56,Late,4220.54
PAY03051,LN2580,2023-12-12,2023-12-13,32472.24,On-time,0.0
PAY03052,LN2580,2024-01-11,2024-02-07,32940.62,Late,470.03
PAY03053,LN2580,2024-02-10,2024-02-08,33270.25,On-time,0.0
PAY03054,LN3444,2024-03-08,2024-03-30,9132.53,Late,625.29
PAY03055,LN0328,2022-09-15,2022-09-13,37093.38,On-time,0.0
PAY03056,LN3000,2021-11-09,2021-11-08,9759.99,On-time,0.0
PAY03057,LN3000,2021-12-09,2021-12-10,9691.62,On-time,0.0
PAY03058,LN3000,2022-01-08,2022-01-09,9845.89,On-time,0.0
PAY03059,LN3000,2022-02-07,2022-02-07,9960.5,On-time,0.0
PAY03060,LN1733,2024-12-19,2024-12-17,19279.46,On-time,0.0
PAY03061,LN1733,2025-01-18,2025-06-29,18651.02,Default,4509.77
PAY03062,LN1733,2025-02-17,2025-02-14,19219.8,On-time,0.0
PAY03063,LN0374,2022-01-04,2022-01-06,33495.07,On-time,0.0
PAY03064,LN0302,2021-02-12,2021-02-09,16080.11,On-time,0.0
PAY03065,LN0872,2019-05-12,2019-05-12,37972.82,On-time,0.0
PAY03066,LN0872,2019-06-11,2019-06-08,37804.45,On-time,0.0
PAY03067,LN0872,2019-07-11,2019-08-05,38048.95,Late,1644.71
PAY03068,LN0872,2019-08-10,2019-08-10,37683.94,On-time,0.0
PAY03069,LN0872,2019-09-09,2019-09-09,37956.83,On-time,0.0
PAY03070,LN2767,2024-02-18,2024-03-18,43741.22,Late,659.33
PAY03071,LN2767,2024-03-19,2024-04-10,44133.33,Late,711.16
PAY03072,LN2767,2024-04-18,2024-04-18,44978.4,On-time,0.0
PAY03073,LN2767,2024-05-18,2024-06-12,44920.76,Late,1812.64
PAY03074,LN2767,2024-06-17,2024-06-18,45305.4,On-time,0.0
PAY03075,LN1609,2023-11-10,2023-11-12,8780.56,On-time,0.0
PAY03076,LN0961,2021-10-25,2021-10-27,128882.13,On-time,0.0
PAY03077,LN0961,2021-11-24,2021-11-23,127787.12,On-time,0.0
PAY03078,LN0026,2021-05-01,2021-05-03,1832.44,On-time,0.0
PAY03079,LN0026,2021-05-31,2021-05-31,1834.69,On-time,0.0
PAY03080,LN0026,2021-06-30,2021-10-17,1871.28,Default,203.55
PAY03081,LN0026,2021-07-30,2021-07-27,1836.41,On-time,0.0
PAY03082,LN2611,2024-05-20,2024-05-30,3055.11,Late,160.25
PAY03083,LN2158,2019-10-13,2019-10-10,28572.47,On-time,0.0
PAY03084,LN1722,2022-12-27,2022-12-25,10322.31,On-time,0.0
PAY03085,LN1722,2023-01-26,2023-01-24,10624.5,On-time,0.0
PAY03086,LN1238,2022-03-13,2022-03-14,32161.26,On-time,0.0
PAY03087,LN1238,2022-04-12,2022-04-10,31826.63,On-time,0.0
PAY03088,LN1238,2022-05-12,2022-05-13,31871.15,On-time,0.0
PAY03089,LN1238,2022-06-11,2022-06-10,31529.31,On-time,0.0
PAY03090,LN1238,2022-07-11,2022-08-04,31866.7,Late,2428.69
PAY03091,LN2914,2023-04-25,2023-05-22,105418.33,Late,1938.38
PAY03092,LN2914,2023-05-25,2023-05-22,108572.77,On-time,0.0
PAY03093,LN0783,2021-11-19,2021-11-17,131268.67,On-time,0.0
PAY03094,LN0783,2021-12-19,2021-12-21,133609.2,On-time,0.0
PAY03095,LN1019,2024-01-20,2024-01-18,8390.9,On-time,0.0
PAY03096,LN3238,2023-11-18,2023-11-18,61741.67,On-time,0.0
PAY03097,LN3238,2023-12-18,2023-12-18,61403.61,On-time,0.0
PAY03098,LN3238,2024-01-17,2024-01-19,62817.14,On-time,0.0
PAY03099,LN3238,2024-02-16,2024-07-24,62223.77,Default,9053.31
PAY03100,LN2532,2023-07-26,2023-09-05,18140.99,Late,498.58
PAY03101,LN2223,2023-08-31,2023-08-30,23357.53,On-time,0.0
PAY03102,LN2223,2023-09-30,2023-10-02,24192.82,On-time,0.0
PAY03103,LN3547,2023-12-07,2023-12-15,60309.12,Late,4289.46
PAY03104,LN3547,2024-01-06,2024-04-07,61023.4,Default,14282.29
PAY03105,LN3547,2024-02-05,2024-02-06,62193.4,On-time,0.0
PAY03106,LN3547,2024-03-06,2024-03-07,61534.7,On-time,0.0
PAY03107,LN3547,2024-04-05,2024-04-02,59714.24,On-time,0.0
PAY03108,LN3547,2024-05-05,2024-05-07,60942.51,On-time,0.0
PAY03109,LN2669,2025-01-30,2025-01-31,34565.15,On-time,0.0
PAY03110,LN2669,2025-03-01,2025-02-28,35789.94,On-time,0.0
PAY03111,LN2554,2021-01-12,2021-01-11,4328.67,On-time,0.0
PAY03112,LN3569,2021-06-25,2021-08-02,42481.03,Late,1743.27
PAY03113,LN3081,2021-08-24,2021-08-26,39955.14,On-time,0.0
PAY03114,LN1794,2022-11-15,2022-11-17,19631.42,On-time,0.0
PAY03115,LN1794,2022-12-15,2022-12-13,19674.94,On-time,0.0
PAY03116,LN1794,2023-01-14,2023-01-16,19327.79,On-time,0.0
PAY03117,LN1548,2024-03-29,2024-03-30,3074.72,On-time,0.0
PAY03118,LN3559,2020-05-04,2020-05-02,1746.03,On-time,0.0
PAY03119,LN3559,2020-06-03,2020-10-19,1743.12,Default,405.41
PAY03120,LN3559,2020-07-03,2020-07-04,1742.71,On-time,0.0
PAY03121,LN3559,2020-08-02,2020-08-02,1721.18,On-time,0.0
PAY03122,LN3559,2020-09-01,2020-09-03,1753.53,On-time,0.0
PAY03123,LN3559,2020-10-01,2020-10-02,1731.61,On-time,0.0
PAY03124,LN3126,2024-01-18,2024-02-20,118428.1,Late,4440.95
PAY03125,LN3126,2024-02-17,2024-02-19,114258.68,On-time,0.0
PAY03126,LN3126,2024-03-18,2024-03-18,117942.66,On-time,0.0
PAY03127,LN3126,2024-04-17,2024-05-14,115904.81,Late,4807.57
PAY03128,LN3126,2024-05-17,2024-05-18,113739.04,On-time,0.0
PAY03129,LN3126,2024-06-16,2024-06-13,118139.27,On-time,0.0
PAY03130,LN1693,2020-12-17,2020-12-14,15041.18,On-time,0.0
PAY03131,LN1693,2021-01-16,2021-02-20,14663.29,Late,1032.57
PAY03132,LN1693,2021-02-15,2021-02-15,14635.61,On-time,0.0
PAY03133,LN1693,2021-03-17,2021-03-19,14965.94,On-time,0.0
PAY03134,LN1693,2021-04-16,2021-04-25,15118.04,Late,744.44
PAY03135,LN3595,2019-02-26,2019-02-26,11564.42,On-time,0.0
PAY03136,LN3595,2019-03-28,2019-03-28,11166.41,On-time,0.0
