loan_id,customer_id,branch_id,loan_type_id,loan_amount,interest_rate,loan_date,tenure_months
LN1255,CUST810,BR013,LT02,8367000,10.57,2021-12-05,120
LN1256,CUST148,BR010,LT01,343000,13.56,2019-11-19,36
LN1257,CUST477,BR005,LT02,4438000,7.1,2023-12-25,180
LN1258,CUST111,BR009,LT02,2780000,8.08,2022-03-12,120
LN1259,CUST601,BR005,LT02,1153000,9.16,2022-08-30,240
LN1260,CUST489,BR012,LT01,424000,14.89,2019-04-15,48
LN1261,CUST662,BR011,LT02,3939000,11.17,2019-05-22,240
LN1262,CUST290,BR011,LT03,896000,9.95,2019-08-17,24
LN1263,CUST509,BR003,LT05,18000,19.85,2020-10-31,6
LN1264,CUST095,BR012,LT05,37000,21.35,2019-10-12,12
LN1265,CUST411,BR018,LT01,237000,12.66,2020-09-26,60
LN1266,CUST843,BR003,LT04,2353000,11.19,2021-12-04,60
LN1267,CUST246,BR002,LT03,881000,10.36,2021-07-12,48
LN1268,CUST044,BR002,LT01,155000,12.91,2020-07-17,60
LN1269,CUST328,BR011,LT02,6709000,8.4,2024-09-20,180
LN1270,CUST505,BR001,LT03,1076000,11.35,2019-06-14,24
LN1271,CUST604,BR002,LT01,312000,13.02,2019-11-27,60
LN1272,CUST903,BR012,LT03,1261000,10.07,2020-09-15,60
LN1273,CUST008,BR020,LT01,300000,12.9,2020-10-16,24
LN1274,CUST773,BR020,LT01,138000,14.48,2023-05-28,12
LN1275,CUST667,BR010,LT02,5010000,9.7,2024-09-27,180
LN1276,CUST210,BR006,LT01,224000,12.45,2021-04-22,24
LN1277,CUST778,BR019,LT04,1633000,12.56,2021-05-27,84
LN1278,CUST370,BR015,LT01,332000,13.27,2021-10-30,24
LN1279,CUST524,BR001,LT02,2948000,9.71,2022-09-29,120
LN1280,CUST512,BR013,LT04,2398000,13.46,2020-11-07,120
LN1281,CUST492,BR018,LT03,1213000,10.93,2021-10-14,12
LN1282,CUST632,BR004,LT05,86000,21.07,2019-02-15,9
LN1283,CUST953,BR001,LT02,4433000,9.09,2020-10-15,120
LN1284,CUST055,BR012,LT01,136000,14.67,2023-03-08,12
LN1285,CUST287,BR014,LT03,516000,9.22,2020-05-06,36
LN1286,CUST146,BR009,LT02,9390000,8.92,2021-04-18,120
LN1287,CUST942,BR001,LT05,94000,17.34,2020-04-06,3
LN1288,CUST743,BR008,LT02,8978000,10.76,2022-01-23,180
LN1289,CUST024,BR019,LT02,7583000,9.85,2019-09-24,180
LN1290,CUST695,BR013,LT01,274000,14.4,2023-08-17,24
LN1291,CUST997,BR001,LT03,162000,11.58,2022-02-24,36
LN1292,CUST737,BR016,LT01,170000,15.12,2021-02-09,24
LN1293,CUST707,BR015,LT04,4980000,12.25,2023-11-19,120
LN1294,CUST811,BR008,LT04,3764000,12.21,2019-12-29,84
LN1295,CUST468,BR016,LT03,623000,10.47,2020-08-19,36
LN1296,CUST753,BR012,LT02,6222000,10.79,2022-11-24,180
LN1297,CUST152,BR016,LT03,671000,11.94,2019-12-21,60
LN1298,CUST260,BR005,LT02,4228000,6.18,2020-11-03,120
LN1299,CUST352,BR017,LT05,98000,19.08,2022-10-31,6
LN1300,CUST872,BR019,LT01,417000,12.63,2023-06-12,12
LN1301,CUST844,BR014,LT05,99000,19.83,2024-10-29,3
LN1302,CUST590,BR001,LT01,298000,16.06,2021-07-17,36
LN1303,CUST501,BR004,LT02,8528000,10.76,2023-06-06,240
LN1304,CUST673,BR013,LT01,208000,13.38,2020-03-11,24
LN1305,CUST656,BR015,LT01,362000,13.16,2019-01-03,60
LN1306,CUST820,BR004,LT02,9243000,10.72,2022-06-09,120
LN1307,CUST774,BR013,LT02,2883000,10.55,2021-02-21,120
LN1308,CUST017,BR001,LT01,143000,13.07,2019-10-20,12
LN1309,CUST260,BR015,LT05,45000,16.57,2023-07-09,3
LN1310,CUST715,BR020,LT02,4490000,7.69,2023-10-22,240
LN1311,CUST604,BR016,LT03,931000,10.69,2019-05-10,48
LN1312,CUST328,BR012,LT01,365000,13.36,2023-04-21,60
LN1313,CUST789,BR004,LT02,6284000,10.56,2024-07-01,120
LN1314,CUST390,BR002,LT05,77000,18.82,2021-10-29,3
LN1315,CUST085,BR008,LT04,3635000,11.24,2024-02-06,120
LN1316,CUST768,BR011,LT01,493000,13.83,2022-06-22,60
LN1317,CUST796,BR015,LT01,235000,13.95,2020-06-09,60
LN1318,CUST884,BR001,LT05,47000,17.39,2024-03-12,9
LN1319,CUST714,BR019,LT02,9325000,8.47,2019-07-19,180
LN1320,CUST600,BR004,LT03,788000,11.93,2022-04-16,24
LN1321,CUST041,BR010,LT03,697000,10.41,2019-11-11,24
LN1322,CUST494,BR016,LT01,224000,14.39,2020-12-24,48
LN1323,CUST045,BR010,LT01,203000,12.92,2024-07-13,24
LN1324,CUST731,BR015,LT04,4751000,11.2,2020-11-04,60
LN1325,CUST136,BR020,LT03,713000,9.41,2023-10-28,12
LN1326,CUST726,BR017,LT05,40000,20.65,2023-09-11,12
LN1327,CUST035,BR009,LT02,7318000,8.31,2019-12-24,180
LN1328,CUST899,BR012,LT02,5564000,7.2,2020-07-17,120
LN1329,CUST025,BR006,LT01,134000,15.7,2023-03-10,60
LN1330,CUST270,BR016,LT01,405000,15.08,2023-08-20,12
LN1331,CUST574,BR002,LT01,116000,13.72,2023-05-20,12
LN1332,CUST381,BR002,LT03,117000,10.56,2021-12-25,60
LN1333,CUST544,BR001,LT02,8303000,9.67,2021-09-25,180
LN1334,CUST821,BR007,LT01,264000,15.42,2020-02-10,24
LN1335,CUST398,BR018,LT03,858000,10.53,2020-08-21,24
LN1336,CUST879,BR017,LT01,392000,14.06,2019-10-25,60
LN1337,CUST169,BR008,LT03,679000,11.75,2021-07-12,36
LN1338,CUST417,BR002,LT04,406000,12.47,2023-06-05,36
LN1339,CUST198,BR012,LT02,6458000,9.36,2020-06-05,180
LN1340,CUST630,BR017,LT05,66000,20.62,2020-10-06,6
LN1341,CUST614,BR017,LT01,398000,11.98,2019-05-07,48
LN1342,CUST068,BR018,LT01,451000,12.57,2019-06-13,36
LN1343,CUST285,BR013,LT01,343000,15.44,2022-10-30,36
LN1344,CUST857,BR018,LT03,1387000,12.88,2024-04-08,60
LN1345,CUST500,BR013,LT04,4230000,11.33,2020-07-16,120
LN1346,CUST346,BR003,LT03,1465000,11.16,2019-09-15,36
LN1347,CUST645,BR009,LT05,88000,19.4,2021-07-22,9
LN1348,CUST950,BR011,LT05,59000,17.94,2022-06-08,6
LN1349,CUST846,BR011,LT03,676000,11.28,2023-10-03,24
LN1350,CUST787,BR020,LT05,18000,20.32,2022-04-23,6
LN1351,CUST704,BR012,LT04,2854000,12.51,2024-03-10,60
LN1352,CUST121,BR010,LT03,388000,10.31,2022-10-13,24
LN1353,CUST909,BR016,LT02,4525000,8.47,2024-02-24,240
LN1354,CUST350,BR005,LT01,82000,12.03,2023-03-23,60
LN1355,CUST403,BR001,LT01,415000,14.86,2024-07-20,48
LN1356,CUST958,BR018,LT03,488000,10.25,2021-03-26,36
LN1357,CUST053,BR014,LT03,785000,9.72,2023-11-26,48
LN1358,CUST321,BR004,LT01,105000,13.92,2019-08-12,12
LN1359,CUST868,BR003,LT01,297000,12.64,2020-01-28,48
LN1360,CUST210,BR002,LT05,59000,18.35,2022-10-14,9
LN1361,CUST292,BR014,LT01,149000,14.12,2021-12-28,60
LN1362,CUST363,BR008,LT01,299000,14.31,2021-06-19,24
LN1363,CUST826,BR013,LT01,327000,15.62,2020-01-09,60
LN1364,CUST759,BR020,LT05,31000,19.06,2020-01-27,6
LN1365,CUST866,BR014,LT01,257000,13.07,2020-12-11,24
LN1366,CUST287,BR004,LT01,352000,12.63,2023-05-03,48
LN1367,CUST219,BR008,LT01,87000,13.91,2023-12-18,24
LN1368,CUST757,BR013,LT05,76000,19.37,2022-01-17,6
LN1369,CUST903,BR016,LT02,8876000,8.51,2019-03-26,180
LN1370,CUST520,BR020,LT02,4980000,10.56,2020-08-14,240
LN1371,CUST080,BR020,LT04,3480000,13.38,2023-07-13,60
LN1372,CUST224,BR011,LT02,3467000,9.16,2021-08-03,180
LN1373,CUST615,BR016,LT05,70000,18.93,2019-09-22,12
LN1374,CUST731,BR001,LT02,4107000,7.96,2024-07-03,180
LN1375,CUST742,BR015,LT05,13000,19.02,2021-07-25,9
LN1376,CUST376,BR009,LT02,2517000,8.34,2024-10-19,240
LN1377,CUST544,BR007,LT04,4900000,13.21,2021-07-25,36
LN1378,CUST725,BR006,LT01,363000,13.61,2019-11-21,60
LN1379,CUST955,BR009,LT02,3638000,9.64,2022-02-14,120
LN1380,CUST235,BR014,LT02,5685000,7.87,2020-01-13,240
LN1381,CUST054,BR019,LT03,1198000,11.96,2020-12-21,36
LN1382,CUST562,BR016,LT05,90000,19.09,2021-03-11,3
LN1383,CUST069,BR004,LT01,402000,15.75,2024-03-09,60
LN1384,CUST780,BR012,LT04,933000,13.17,2021-10-03,36
LN1385,CUST334,BR006,LT04,2664000,13.58,2024-08-28,36
LN1386,CUST404,BR005,LT01,261000,13.31,2021-09-17,60
LN1387,CUST855,BR012,LT03,491000,11.13,2020-12-18,12
LN1388,CUST731,BR008,LT01,323000,12.12,2023-03-26,24
LN1389,CUST001,BR010,LT02,8190000,10.08,2023-06-06,240
LN1390,CUST555,BR013,LT05,49000,20.57,2024-10-29,9
LN1391,CUST806,BR020,LT03,1273000,10.26,2021-10-26,60
LN1392,CUST960,BR014,LT01,436000,14.67,2019-05-30,24
LN1393,CUST076,BR020,LT05,85000,20.47,2023-08-17,12
LN1394,CUST385,BR010,LT02,3831000,6.96,2019-03-07,120
LN1395,CUST446,BR005,LT02,6314000,9.29,2020-07-26,240
LN1396,CUST813,BR010,LT02,2281000,8.74,2023-12-04,180
LN1397,CUST499,BR013,LT02,5187000,11.22,2024-03-12,120
LN1398,CUST426,BR002,LT01,115000,15.17,2020-02-19,36
LN1399,CUST384,BR002,LT02,9185000,9.6,2023-11-11,120
LN1400,CUST613,BR010,LT02,5613000,8.26,2024-05-17,120
LN1401,CUST361,BR011,LT01,465000,15.04,2020-02-19,24
LN1402,CUST763,BR018,LT01,61000,13.87,2024-11-04,36
LN1403,CUST025,BR015,LT02,8187000,11.46,2022-08-30,180
LN1404,CUST377,BR002,LT04,3011000,14.66,2024-06-19,120
LN1405,CUST782,BR017,LT01,401000,15.61,2024-09-03,12
LN1406,CUST992,BR005,LT05,41000,19.32,2023-12-07,9
LN1407,CUST148,BR005,LT04,1142000,12.42,2022-02-03,120
LN1408,CUST226,BR002,LT01,55000,14.74,2023-09-10,60
LN1409,CUST199,BR014,LT04,4439000,13.18,2021-11-11,60
LN1410,CUST001,BR003,LT01,67000,14.63,2019-09-28,24
LN1411,CUST480,BR006,LT05,52000,19.25,2024-02-26,9
LN1412,CUST632,BR012,LT05,96000,20.71,2022-09-16,9
LN1413,CUST540,BR005,LT03,1270000,10.9,2022-02-16,60
LN1414,CUST797,BR008,LT01,60000,14.47,2022-09-06,60
LN1415,CUST308,BR016,LT05,99000,20.57,2022-05-15,9
LN1416,CUST110,BR005,LT03,1282000,10.2,2021-10-15,48
LN1417,CUST927,BR005,LT05,71000,20.93,2023-08-18,12
LN1418,CUST430,BR019,LT02,1730000,8.56,2024-05-24,240
LN1419,CUST068,BR011,LT05,10000,18.83,2023-11-06,6
LN1420,CUST425,BR016,LT05,37000,18.57,2022-06-15,6
LN1421,CUST499,BR016,LT05,43000,21.05,2023-10-28,6
LN1422,CUST294,BR008,LT03,331000,10.68,2022-09-01,60
LN1423,CUST386,BR003,LT01,87000,15.56,2020-09-06,60
LN1424,CUST439,BR016,LT05,94000,18.21,2020-09-14,3
LN1425,CUST003,BR016,LT01,110000,15.49,2023-02-11,36
LN1426,CUST683,BR019,LT01,124000,15.15,2020-02-14,12
LN1427,CUST597,BR003,LT05,63000,20.47,2021-02-26,6
LN1428,CUST919,BR013,LT04,2554000,12.94,2022-04-08,36
LN1429,CUST852,BR020,LT01,79000,12.02,2021-11-30,24
LN1430,CUST659,BR017,LT01,323000,15.85,2019-05-12,48
LN1431,CUST873,BR011,LT03,1073000,10.56,2023-01-09,60
LN1432,CUST314,BR010,LT03,1240000,10.05,2021-08-21,36
LN1433,CUST683,BR011,LT01,258000,15.54,2019-05-31,12
LN1434,CUST061,BR019,LT05,19000,21.14,2020-05-31,6
LN1435,CUST741,BR003,LT01,200000,14.25,2021-09-06,48
LN1436,CUST446,BR014,LT01,340000,13.97,2022-05-24,24
LN1437,CUST918,BR016,LT03,610000,11.23,2022-11-14,12
LN1438,CUST051,BR002,LT04,4057000,13.94,2024-07-31,120
LN1439,CUST675,BR013,LT04,4340000,13.81,2022-09-01,120
LN1440,CUST675,BR011,LT05,76000,21.23,2021-01-23,3
LN1441,CUST891,BR006,LT05,45000,19.61,2022-10-02,6
LN1442,CUST044,BR005,LT01,322000,13.72,2021-04-08,24
LN1443,CUST428,BR002,LT04,3231000,13.23,2023-03-08,84
LN1444,CUST003,BR004,LT02,8419000,10.51,2021-05-14,120
LN1445,CUST341,BR017,LT01,226000,13.28,2021-03-16,48
LN1446,CUST789,BR002,LT02,7472000,10.23,2024-02-13,120
LN1447,CUST292,BR011,LT01,315000,14.49,2019-09-15,48
LN1448,CUST850,BR014,LT05,92000,21.81,2021-08-03,9
LN1449,CUST855,BR019,LT01,169000,14.77,2019-06-08,24
LN1450,CUST685,BR019,LT01,169000,13.2,2019-06-16,24
LN1451,CUST975,BR015,LT01,51000,13.62,2019-11-08,36
LN1452,CUST549,BR018,LT05,7000,20.16,2022-06-08,3
LN1453,CUST509,BR019,LT01,348000,14.04,2020-04-19,24
LN1454,CUST948,BR013,LT03,560000,12.71,2021-03-31,12
LN1455,CUST702,BR014,LT01,341000,13.36,2019-03-26,12
LN1456,CUST133,BR009,LT01,182000,15.59,2020-10-24,48
LN1457,CUST209,BR006,LT02,7886000,8.48,2019-10-08,120
LN1458,CUST160,BR004,LT05,5000,18.94,2022-01-11,6
LN1459,CUST117,BR015,LT02,5504000,10.93,2024-12-29,180
LN1460,CUST524,BR004,LT02,6529000,10.32,2022-12-30,120
LN1461,CUST362,BR006,LT02,2704000,9.18,2019-03-16,240
LN1462,CUST824,BR003,LT05,20000,21.31,2024-11-08,6
LN1463,CUST491,BR012,LT01,434000,13.39,2023-11-07,12
LN1464,CUST827,BR017,LT04,2132000,14.29,2024-06-03,36
LN1465,CUST1000,BR008,LT04,4682000,10.86,2024-02-19,120
LN1466,CUST330,BR012,LT01,69000,15.11,2019-01-16,60
LN1467,CUST364,BR001,LT05,94000,21.17,2023-08-30,3
LN1468,CUST993,BR011,LT05,13000,21.01,2024-11-02,3
LN1469,CUST608,BR005,LT02,5982000,9.37,2022-10-27,120
LN1470,CUST640,BR002,LT04,3263000,13.43,2023-10-10,84
LN1471,CUST040,BR004,LT01,185000,14.31,2020-07-14,36
LN1472,CUST836,BR013,LT05,32000,19.25,2019-11-01,9
LN1473,CUST077,BR016,LT02,3698000,7.38,2022-03-13,180
LN1474,CUST190,BR003,LT05,93000,20.84,2020-02-15,9
LN1475,CUST117,BR004,LT05,78000,20.91,2020-05-21,6
LN1476,CUST591,BR007,LT03,210000,10.61,2022-06-29,60
LN1477,CUST773,BR018,LT05,13000,20.29,2022-05-02,9
LN1478,CUST103,BR013,LT04,396000,10.95,2023-09-18,36
LN1479,CUST674,BR011,LT01,73000,12.85,2019-01-17,12
LN1480,CUST913,BR016,LT01,414000,11.34,2020-03-13,36
LN1481,CUST163,BR019,LT05,90000,19.82,2022-09-30,6
LN1482,CUST190,BR019,LT04,699000,14.05,2024-04-10,60
LN1483,CUST747,BR005,LT01,481000,14.07,2024-09-18,24
LN1484,CUST418,BR001,LT03,1325000,11.24,2021-02-07,48
LN1485,CUST561,BR008,LT01,145000,15.87,2021-02-27,60
LN1486,CUST300,BR012,LT01,488000,12.9,2022-03-24,36
LN1487,CUST256,BR020,LT05,17000,19.61,2024-07-31,3
LN1488,CUST118,BR013,LT03,1145000,10.34,2021-01-25,60
LN1489,CUST123,BR008,LT01,68000,15.39,2019-07-10,12
LN1490,CUST701,BR013,LT01,148000,14.53,2019-01-12,24
LN1491,CUST735,BR004,LT04,266000,10.51,2021-04-25,120
LN1492,CUST148,BR005,LT04,3971000,12.67,2022-08-24,120
LN1493,CUST388,BR017,LT03,721000,12.57,2020-08-20,24
LN1494,CUST399,BR012,LT01,350000,14.57,2021-09-21,48
LN1495,CUST501,BR009,LT02,3269000,10.82,2020-10-11,120
LN1496,CUST801,BR002,LT04,2717000,12.44,2020-03-28,84
LN1497,CUST145,BR010,LT01,242000,14.08,2024-12-09,12
LN1498,CUST601,BR015,LT02,6798000,9.56,2022-02-02,180
LN1499,CUST987,BR013,LT01,266000,12.62,2020-06-30,12
LN1500,CUST800,BR008,LT03,638000,9.99,2024-09-18,24
LN1501,CUST113,BR009,LT04,2706000,13.57,2022-01-18,84
LN1502,CUST765,BR013,LT01,305000,12.63,2021-09-15,36
LN1503,CUST259,BR008,LT04,3409000,12.9,2024-12-10,60
LN1504,CUST643,BR016,LT05,5000,20.82,2022-09-02,12
LN1505,CUST582,BR011,LT01,137000,14.79,2022-06-08,48
LN1506,CUST258,BR009,LT03,980000,12.17,2023-01-01,12
LN1507,CUST390,BR016,LT03,1346000,10.05,2022-10-08,36
LN1508,CUST483,BR008,LT03,790000,11.02,2019-03-09,12
LN1509,CUST106,BR019,LT05,27000,21.09,2021-04-19,12
LN1510,CUST423,BR018,LT05,12000,22.18,2023-12-13,6
LN1511,CUST227,BR007,LT01,94000,13.53,2023-08-03,12
LN1512,CUST288,BR019,LT05,90000,18.08,2021-08-27,3
LN1513,CUST096,BR009,LT04,2777000,12.61,2021-09-14,36
LN1514,CUST488,BR009,LT03,1020000,9.76,2019-01-27,48
LN1515,CUST837,BR007,LT04,4460000,13.22,2024-08-25,60
LN1516,CUST948,BR019,LT01,242000,15.51,2023-01-01,48
LN1517,CUST570,BR006,LT01,94000,14.93,2019-03-29,36
LN1518,CUST198,BR006,LT04,1324000,12.04,2021-01-04,60
LN1519,CUST848,BR007,LT01,183000,13.48,2024-01-16,24
LN1520,CUST634,BR005,LT01,377000,14.91,2023-02-10,36
LN1521,CUST855,BR014,LT01,78000,14.78,2024-04-24,48
LN1522,CUST008,BR006,LT02,5797000,8.57,2023-09-18,120
LN1523,CUST087,BR006,LT01,119000,13.84,2021-07-28,24
LN1524,CUST273,BR017,LT04,4442000,12.94,2022-09-13,120
LN1525,CUST162,BR020,LT03,894000,11.13,2023-10-07,24
LN1526,CUST626,BR015,LT01,167000,15.07,2019-03-24,24
LN1527,CUST416,BR010,LT02,5819000,11.64,2020-04-17,240
LN1528,CUST130,BR002,LT01,365000,13.18,2020-04-08,60
LN1529,CUST491,BR013,LT05,60000,19.34,2020-07-07,3
LN1530,CUST531,BR006,LT03,425000,10.11,2019-07-27,60
LN1531,CUST879,BR020,LT03,204000,11.12,2019-12-09,36
LN1532,CUST538,BR018,LT01,168000,13.95,2020-12-31,12
LN1533,CUST438,BR016,LT05,25000,18.62,2021-06-22,3
LN1534,CUST531,BR005,LT03,200000,10.7,2019-11-25,36
LN1535,CUST472,BR006,LT03,1490000,8.84,2019-05-16,12
LN1536,CUST799,BR001,LT04,3516000,12.98,2019-05-05,36
LN1537,CUST331,BR006,LT04,4078000,12.28,2019-12-05,60
LN1538,CUST493,BR004,LT02,9049000,9.05,2019-08-23,240
LN1539,CUST767,BR020,LT01,117000,12.64,2023-04-02,12
LN1540,CUST814,BR017,LT03,1154000,11.13,2019-12-15,60
LN1541,CUST833,BR005,LT03,907000,10.93,2024-07-04,60
LN1542,CUST933,BR003,LT01,421000,13.98,2019-06-23,36
LN1543,CUST389,BR016,LT01,246000,14.64,2019-07-20,12
LN1544,CUST678,BR009,LT05,41000,18.86,2019-12-30,9
LN1545,CUST742,BR017,LT01,117000,13.15,2020-05-18,24
LN1546,CUST423,BR005,LT04,2656000,15.49,2023-02-22,36
LN1547,CUST375,BR010,LT04,3969000,14.09,2019-06-21,36
LN1548,CUST641,BR016,LT01,144000,10.83,2024-02-28,60
LN1549,CUST364,BR001,LT04,3937000,14.47,2024-11-23,60
LN1550,CUST129,BR003,LT01,411000,14.6,2023-05-24,36
LN1551,CUST855,BR017,LT01,300000,14.41,2019-01-21,36
LN1552,CUST641,BR009,LT05,66000,16.97,2024-04-24,12
LN1553,CUST902,BR008,LT03,629000,11.92,2024-12-04,12
LN1554,CUST410,BR009,LT01,353000,12.72,2023-06-27,60
LN1555,CUST695,BR010,LT04,2704000,13.22,2022-06-13,120
LN1556,CUST305,BR006,LT01,446000,15.55,2020-06-18,36
LN1557,CUST740,BR017,LT02,1937000,9.06,2021-10-28,120
LN1558,CUST474,BR002,LT04,1600000,12.62,2023-05-16,60
LN1559,CUST364,BR012,LT04,4358000,13.56,2023-07-10,60
LN1560,CUST739,BR012,LT02,7149000,10.28,2019-04-06,240
LN1561,CUST087,BR016,LT02,4701000,9.51,2022-04-05,240
LN1562,CUST590,BR017,LT03,1385000,12.89,2020-03-22,36
LN1563,CUST248,BR018,LT03,826000,11.21,2022-02-02,36
LN1564,CUST743,BR005,LT02,8486000,10.13,2022-10-24,120
LN1565,CUST297,BR002,LT05,33000,20.21,2021-06-04,6
LN1566,CUST994,BR012,LT01,287000,14.92,2020-05-15,48
LN1567,CUST746,BR008,LT04,4069000,12.89,2024-02-06,120
LN1568,CUST739,BR004,LT03,949000,11.69,2020-01-10,24
LN1569,CUST505,BR007,LT01,340000,14.8,2019-06-10,48
LN1570,CUST876,BR002,LT04,4790000,12.29,2024-08-30,120
LN1571,CUST777,BR011,LT05,14000,20.84,2023-07-26,3
LN1572,CUST011,BR006,LT01,62000,14.64,2020-03-13,36
LN1573,CUST798,BR014,LT01,108000,14.71,2019-02-23,24
LN1574,CUST705,BR013,LT02,6732000,9.29,2022-03-07,240
LN1575,CUST123,BR014,LT05,89000,21.07,2023-05-24,9
LN1576,CUST625,BR012,LT01,76000,14.08,2019-10-18,12
LN1577,CUST892,BR017,LT03,905000,10.71,2022-04-12,24
LN1578,CUST237,BR013,LT03,580000,9.65,2020-07-24,48
LN1579,CUST200,BR006,LT04,957000,12.39,2024-09-02,60
LN1580,CUST076,BR008,LT02,4017000,10.27,2020-01-13,180
LN1581,CUST957,BR002,LT03,1300000,11.15,2024-10-29,60
LN1582,CUST418,BR002,LT04,3226000,13.44,2022-10-14,60
LN1583,CUST505,BR013,LT02,9697000,10.04,2024-10-28,240
LN1584,CUST099,BR004,LT04,2247000,12.91,2019-06-22,60
LN1585,CUST896,BR002,LT03,384000,10.46,2019-12-29,12
LN1586,CUST396,BR005,LT03,202000,11.5,2021-05-21,12
LN1587,CUST976,BR006,LT04,1419000,12.17,2019-08-02,120
LN1588,CUST522,BR018,LT01,307000,15.98,2024-06-10,48
LN1589,CUST782,BR018,LT03,300000,12.09,2024-11-18,36
LN1590,CUST298,BR002,LT01,187000,14.47,2024-12-01,48
LN1591,CUST799,BR007,LT02,3137000,9.48,2024-12-05,120
LN1592,CUST418,BR002,LT01,340000,14.27,2020-05-23,12
LN1593,CUST105,BR012,LT02,7246000,9.83,2019-07-14,240
LN1594,CUST378,BR019,LT03,191000,11.33,2021-01-14,12
LN1595,CUST732,BR015,LT05,60000,18.94,2023-09-20,12
LN1596,CUST891,BR010,LT04,3280000,12.88,2024-02-12,36
LN1597,CUST911,BR017,LT01,291000,13.35,2023-04-23,60
LN1598,CUST255,BR005,LT02,1926000,8.9,2024-08-11,180
LN1599,CUST584,BR020,LT04,4313000,12.2,2021-02-18,36
LN1600,CUST190,BR008,LT01,114000,15.21,2023-07-14,60
LN1601,CUST574,BR002,LT02,7297000,10.08,2024-04-21,120
LN1602,CUST408,BR004,LT02,4759000,11.75,2023-12-16,120
LN1603,CUST768,BR007,LT02,9487000,10.02,2024-10-30,240
LN1604,CUST226,BR011,LT03,943000,11.97,2021-09-26,60
LN1605,CUST142,BR018,LT04,4213000,13.43,2019-01-13,84
LN1606,CUST984,BR014,LT05,16000,19.65,2023-11-14,9
LN1607,CUST031,BR018,LT04,3964000,14.67,2023-01-09,60
LN1608,CUST445,BR009,LT01,298000,14.7,2022-11-12,48
LN1609,CUST646,BR003,LT05,26000,21.55,2023-10-11,3
LN1610,CUST689,BR005,LT04,4075000,13.34,2022-10-11,36
LN1611,CUST258,BR007,LT04,2114000,13.65,2022-06-26,84
LN1612,CUST642,BR002,LT05,84000,19.88,2021-07-05,3
LN1613,CUST007,BR017,LT02,4516000,9.02,2019-09-14,120
LN1614,CUST120,BR013,LT03,205000,10.32,2022-10-03,12
LN1615,CUST050,BR003,LT02,1504000,7.8,2019-11-25,180
LN1616,CUST645,BR020,LT01,382000,12.86,2023-07-29,24
LN1617,CUST884,BR017,LT01,312000,11.33,2023-08-12,24
LN1618,CUST052,BR012,LT01,176000,14.29,2024-07-21,48
LN1619,CUST454,BR020,LT01,123000,14.24,2024-01-14,24
LN1620,CUST744,BR013,LT04,2176000,14.0,2020-07-15,84
LN1621,CUST020,BR018,LT04,3780000,12.94,2024-04-26,120
LN1622,CUST946,BR002,LT05,59000,21.18,2019-10-01,9
LN1623,CUST024,BR013,LT05,69000,20.46,2021-03-10,6
LN1624,CUST208,BR015,LT01,472000,14.56,2022-07-10,36
LN1625,CUST733,BR006,LT01,462000,14.13,2024-03-28,60
LN1626,CUST950,BR003,LT02,2844000,8.09,2020-11-03,240
LN1627,CUST105,BR003,LT03,101000,10.83,2023-09-25,24
LN1628,CUST845,BR017,LT05,35000,20.69,2022-11-13,12
LN1629,CUST125,BR007,LT01,83000,14.3,2022-04-30,36
LN1630,CUST271,BR019,LT01,483000,15.3,2022-08-16,12
LN1631,CUST145,BR013,LT01,69000,14.89,2023-11-02,36
LN1632,CUST292,BR002,LT01,142000,13.77,2020-02-21,48
LN1633,CUST482,BR018,LT01,114000,14.69,2024-08-08,60
LN1634,CUST175,BR006,LT01,425000,12.56,2024-07-06,60
LN1635,CUST550,BR006,LT01,137000,12.98,2023-09-16,24
LN1636,CUST587,BR018,LT02,8468000,9.56,2023-11-29,120
LN1637,CUST777,BR014,LT05,27000,20.7,2021-09-22,3
LN1638,CUST869,BR017,LT01,357000,14.7,2019-04-30,36
LN1639,CUST235,BR019,LT04,4807000,11.16,2023-10-22,120
LN1640,CUST698,BR004,LT02,7301000,7.89,2024-07-26,120
LN1641,CUST922,BR013,LT03,1231000,12.24,2019-03-05,36
LN1642,CUST783,BR001,LT02,2293000,9.35,2020-12-01,120
LN1643,CUST230,BR012,LT02,2433000,10.67,2023-02-08,120
LN1644,CUST796,BR011,LT03,726000,11.04,2021-12-21,48
LN1645,CUST584,BR005,LT04,2710000,12.02,2020-12-14,36
LN1646,CUST585,BR005,LT02,4581000,9.89,2019-06-11,240
LN1647,CUST605,BR018,LT04,1489000,14.57,2022-03-28,36
LN1648,CUST976,BR006,LT01,463000,13.68,2019-05-19,60
LN1649,CUST709,BR008,LT03,859000,11.71,2021-10-24,60
LN1650,CUST993,BR010,LT03,517000,11.78,2024-09-28,60
LN1651,CUST645,BR003,LT03,497000,10.26,2024-09-09,48
LN1652,CUST986,BR002,LT03,718000,9.55,2021-01-03,24
LN1653,CUST917,BR018,LT02,4514000,9.33,2021-02-03,120
LN1654,CUST957,BR020,LT02,4424000,9.44,2019-09-18,240
LN1655,CUST643,BR015,LT02,5790000,9.74,2020-09-06,240
LN1656,CUST589,BR014,LT03,1106000,9.58,2020-06-14,36
LN1657,CUST529,BR019,LT01,497000,13.5,2024-12-19,36
LN1658,CUST698,BR017,LT01,340000,12.67,2021-08-30,36
LN1659,CUST054,BR009,LT05,68000,20.88,2023-05-18,12
